gene_from,relationship,gene_to
53632,PTMOD,23216
5564,PTMOD,5209
81309,PTMOD,156
817,PTMOD,5142
26333,PTMOD,156
2188,PTMOD,2177
4747,PTMOD,1432
60673,PTMOD,5516
340156,PTMOD,4636
119774,PTMOD,5568
391195,PTMOD,5566
868,PTMOD,1956
6092,PTMOD,25
5347,PTMOD,9088
3055,PTMOD,5296
4215,PTMOD,3551
5602,PTMOD,5801
409,PTMOD,341568
3667,PTMOD,5602
219959,PTMOD,5567
4175,PTMOD,10926
25970,PTMOD,4915
285659,PTMOD,409
996,PTMOD,5530
93589,PTMOD,5525
2932,PTMOD,5293
3984,PTMOD,5063
27092,PTMOD,5523
6732,PTMOD,6429
5567,PTMOD,2903
5566,PTMOD,786
207,PTMOD,5595
29110,PTMOD,3661
391190,PTMOD,156
4088,PTMOD,658
5568,PTMOD,119687
2891,PTMOD,5501
81469,PTMOD,408
10498,PTMOD,5568
930,PTMOD,6850
4214,PTMOD,5608
5567,PTMOD,390181
409,PTMOD,347168
5571,PTMOD,2997
2773,PTMOD,5568
6502,PTMOD,898
390648,PTMOD,5568
778,PTMOD,5526
5566,PTMOD,84335
5261,PTMOD,5506
5601,PTMOD,5130
10000,PTMOD,51256
409,PTMOD,254973
5603,PTMOD,4744
5528,PTMOD,785
1956,PTMOD,6774
6295,PTMOD,6010
408,PTMOD,390078
441669,PTMOD,157
5595,PTMOD,5777
90,PTMOD,4088
219968,PTMOD,5567
79345,PTMOD,157
1407,PTMOD,51422
93589,PTMOD,5515
10369,PTMOD,816
5502,PTMOD,5518
408,PTMOD,138805
5600,PTMOD,2099
9252,PTMOD,84699
8396,PTMOD,6093
1388,PTMOD,9252
219487,PTMOD,5566
5533,PTMOD,775
390037,PTMOD,156
25937,PTMOD,26524
29945,PTMOD,9133
26189,PTMOD,157
3280,PTMOD,55215
59284,PTMOD,5518
284532,PTMOD,5567
208,PTMOD,1386
6093,PTMOD,390
80315,PTMOD,983
466,PTMOD,5587
5566,PTMOD,391191
5499,PTMOD,4637
6502,PTMOD,5925
138802,PTMOD,408
699,PTMOD,8338
6300,PTMOD,6667
6464,PTMOD,2066
2785,PTMOD,5579
7473,PTMOD,2535
338755,PTMOD,5566
10000,PTMOD,5521
5566,PTMOD,390649
119687,PTMOD,156
5502,PTMOD,55844
26740,PTMOD,157
1232,PTMOD,157
156,PTMOD,127066
341568,PTMOD,408
5567,PTMOD,2906
2784,PTMOD,5566
868,PTMOD,2264
440275,PTMOD,5499
7976,PTMOD,7479
4793,PTMOD,5610
814,PTMOD,9586
5568,PTMOD,10798
5521,PTMOD,59283
81341,PTMOD,408
5834,PTMOD,51806
10744,PTMOD,996
156,PTMOD,390260
409,PTMOD,392390
5525,PTMOD,10368
409,PTMOD,127062
5567,PTMOD,138802
785,PTMOD,5519
5602,PTMOD,6885
122740,PTMOD,409
8440,PTMOD,57144
2308,PTMOD,5567
207,PTMOD,4088
2783,PTMOD,5567
5587,PTMOD,10488
408,PTMOD,391112
11211,PTMOD,51384
5140,PTMOD,208
408,PTMOD,120775
5568,PTMOD,1499
2891,PTMOD,5567
2002,PTMOD,5595
1385,PTMOD,283629
2005,PTMOD,5594
408,PTMOD,282763
409,PTMOD,284433
4995,PTMOD,409
5567,PTMOD,347468
5567,PTMOD,283159
219432,PTMOD,409
5501,PTMOD,90993
84335,PTMOD,51422
156,PTMOD,390181
4638,PTMOD,103910
157,PTMOD,219453
409,PTMOD,341152
2790,PTMOD,5579
219865,PTMOD,5566
5568,PTMOD,122740
6732,PTMOD,8683
246184,PTMOD,4085
390144,PTMOD,157
157,PTMOD,26538
26339,PTMOD,157
138804,PTMOD,409
390063,PTMOD,5568
29110,PTMOD,10241
5834,PTMOD,163688
1017,PTMOD,29882
27345,PTMOD,5592
5608,PTMOD,10746
103910,PTMOD,54776
128368,PTMOD,5568
5567,PTMOD,10498
493,PTMOD,5566
150681,PTMOD,408
5610,PTMOD,5500
286151,PTMOD,817
91807,PTMOD,5063
207,PTMOD,5170
109,PTMOD,817
390190,PTMOD,157
1432,PTMOD,6416
106821730,PTMOD,3985
5567,PTMOD,26595
81050,PTMOD,5567
53358,PTMOD,5747
127064,PTMOD,409
5567,PTMOD,5970
5568,PTMOD,478
156,PTMOD,2833
219699,PTMOD,5747
3630,PTMOD,8660
5568,PTMOD,23439
408,PTMOD,393046
157,PTMOD,390144
3611,PTMOD,5578
779,PTMOD,5500
2475,PTMOD,207
340156,PTMOD,4633
5568,PTMOD,390439
8326,PTMOD,7478
5469,PTMOD,5567
994,PTMOD,5594
2534,PTMOD,868
28227,PTMOD,55799
408,PTMOD,343173
392392,PTMOD,5568
5156,PTMOD,6464
3717,PTMOD,5771
25847,PTMOD,9232
64135,PTMOD,201292
5519,PTMOD,208
26686,PTMOD,5566
5568,PTMOD,119692
282770,PTMOD,156
4214,PTMOD,8491
157,PTMOD,26696
9126,PTMOD,114799
5908,PTMOD,5568
5523,PTMOD,596
5568,PTMOD,4217
7299,PTMOD,5579
5567,PTMOD,5908
6714,PTMOD,859
3932,PTMOD,10019
5519,PTMOD,784
64682,PTMOD,4085
5500,PTMOD,776
138799,PTMOD,157
441273,PTMOD,995
5566,PTMOD,8383
9586,PTMOD,5499
148327,PTMOD,9252
409,PTMOD,8387
7482,PTMOD,7855
3643,PTMOD,8651
5535,PTMOD,51434
5566,PTMOD,126541
100310812,PTMOD,995
5834,PTMOD,91860
784,PTMOD,5528
613,PTMOD,25759
408,PTMOD,81168
157,PTMOD,26338
5566,PTMOD,120796
5568,PTMOD,51806
5260,PTMOD,5499
7480,PTMOD,11211
6196,PTMOD,7248
6197,PTMOD,699
53632,PTMOD,2309
32,PTMOD,5565
5500,PTMOD,93408
5567,PTMOD,6558
5568,PTMOD,23538
1386,PTMOD,5587
284383,PTMOD,157
81099,PTMOD,5568
6199,PTMOD,5518
5566,PTMOD,26539
898,PTMOD,1027
778,PTMOD,5528
157,PTMOD,391195
5519,PTMOD,59284
100132074,PTMOD,5564
3643,PTMOD,5792
282775,PTMOD,156
5296,PTMOD,3667
5566,PTMOD,124538
5567,PTMOD,79501
9133,PTMOD,29945
8503,PTMOD,6850
27092,PTMOD,5529
408,PTMOD,8388
81466,PTMOD,5567
5592,PTMOD,778
26532,PTMOD,5566
3577,PTMOD,409
442194,PTMOD,5566
10000,PTMOD,2308
408,PTMOD,119678
9344,PTMOD,5608
103910,PTMOD,340156
5599,PTMOD,596
408,PTMOD,8590
2791,PTMOD,5566
5566,PTMOD,23538
898,PTMOD,246184
90673,PTMOD,5256
5469,PTMOD,5566
5568,PTMOD,401994
28227,PTMOD,208
2786,PTMOD,5568
5582,PTMOD,2793
4636,PTMOD,4638
5567,PTMOD,5257
5515,PTMOD,208
5143,PTMOD,817
284433,PTMOD,156
10369,PTMOD,5518
5588,PTMOD,79092
409,PTMOD,119692
1147,PTMOD,4214
64764,PTMOD,207
150681,PTMOD,5567
81617,PTMOD,5564
26333,PTMOD,5568
85417,PTMOD,51434
1432,PTMOD,5595
391107,PTMOD,157
8326,PTMOD,2775
5501,PTMOD,6196
219952,PTMOD,409
25,PTMOD,56961
93408,PTMOD,5501
346525,PTMOD,157
6776,PTMOD,3558
10297,PTMOD,2932
5563,PTMOD,4303
10459,PTMOD,8697
7473,PTMOD,7976
347168,PTMOD,156
26212,PTMOD,5567
5293,PTMOD,868
3480,PTMOD,1499
390067,PTMOD,409
5595,PTMOD,57369
5568,PTMOD,482
207,PTMOD,3630
5567,PTMOD,441608
127069,PTMOD,5566
5566,PTMOD,283297
409,PTMOD,81127
9133,PTMOD,64682
27091,PTMOD,5523
93589,PTMOD,5529
5566,PTMOD,390113
5834,PTMOD,5261
390260,PTMOD,409
3717,PTMOD,177
390882,PTMOD,409
408,PTMOD,390265
2868,PTMOD,643
392309,PTMOD,5566
58498,PTMOD,340156
5567,PTMOD,8390
4193,PTMOD,207
156,PTMOD,343171
7483,PTMOD,7976
9706,PTMOD,2475
5469,PTMOD,5599
472,PTMOD,4683
5598,PTMOD,27330
408,PTMOD,284433
6774,PTMOD,29126
409,PTMOD,127074
409,PTMOD,390190
1386,PTMOD,816
778,PTMOD,5516
7157,PTMOD,120892
5500,PTMOD,9586
403239,PTMOD,156
545,PTMOD,55215
120065,PTMOD,5566
5521,PTMOD,27091
5208,PTMOD,10000
7855,PTMOD,2775
6775,PTMOD,5771
1432,PTMOD,5593
157,PTMOD,26245
5535,PTMOD,29882
157,PTMOD,441669
100132074,PTMOD,5594
8503,PTMOD,10000
2308,PTMOD,5564
5568,PTMOD,2783
55844,PTMOD,10368
59285,PTMOD,5520
2475,PTMOD,1978
120776,PTMOD,5568
5141,PTMOD,816
91807,PTMOD,57144
283162,PTMOD,5568
338675,PTMOD,408
5291,PTMOD,4067
219982,PTMOD,5568
2869,PTMOD,1236
4637,PTMOD,4638
5532,PTMOD,775
156,PTMOD,26494
7478,PTMOD,8321
6772,PTMOD,6773
157,PTMOD,127064
79295,PTMOD,5568
219464,PTMOD,5566
783,PTMOD,5528
256148,PTMOD,157
5499,PTMOD,2902
9586,PTMOD,25865
5255,PTMOD,5506
324,PTMOD,1499
5296,PTMOD,2268
91860,PTMOD,89801
5567,PTMOD,6198
341276,PTMOD,157
5566,PTMOD,121275
5523,PTMOD,207
408,PTMOD,390038
409,PTMOD,390260
135924,PTMOD,5568
6195,PTMOD,699
55558,PTMOD,2534
10746,PTMOD,5608
9706,PTMOD,57521
6464,PTMOD,1956
2775,PTMOD,5579
5502,PTMOD,5528
6011,PTMOD,1233
90993,PTMOD,5594
1026,PTMOD,6500
3991,PTMOD,5576
3480,PTMOD,5336
5600,PTMOD,1850
1850,PTMOD,5600
779,PTMOD,5593
85417,PTMOD,10393
2793,PTMOD,5568
6429,PTMOD,6732
120787,PTMOD,5566
389090,PTMOD,5567
100132074,PTMOD,3276
5568,PTMOD,283189
254786,PTMOD,156
5567,PTMOD,219986
57172,PTMOD,1388
6197,PTMOD,5501
7249,PTMOD,7337
338674,PTMOD,157
5533,PTMOD,10393
143496,PTMOD,157
1385,PTMOD,57118
5568,PTMOD,390157
8697,PTMOD,85417
157,PTMOD,219469
468,PTMOD,27330
5777,PTMOD,695
8556,PTMOD,51434
59284,PTMOD,5521
1237,PTMOD,2870
138881,PTMOD,5567
5256,PTMOD,5507
10454,PTMOD,5609
581,PTMOD,5567
6198,PTMOD,84335
84867,PTMOD,5594
81472,PTMOD,5566
5566,PTMOD,26496
9212,PTMOD,1111
6714,PTMOD,2185
784,PTMOD,5525
5565,PTMOD,5210
867,PTMOD,613
7474,PTMOD,8322
5594,PTMOD,1845
90993,PTMOD,5567
157,PTMOD,390191
815,PTMOD,286151
5567,PTMOD,9254
5568,PTMOD,391191
119678,PTMOD,5568
390054,PTMOD,408
990,PTMOD,1017
1147,PTMOD,4793
156,PTMOD,219429
5568,PTMOD,120787
5568,PTMOD,81282
408,PTMOD,341276
5609,PTMOD,6885
390191,PTMOD,156
119682,PTMOD,409
7481,PTMOD,8323
283159,PTMOD,5567
5600,PTMOD,1846
5500,PTMOD,90993
598,PTMOD,5601
9978,PTMOD,3091
5601,PTMOD,1845
55799,PTMOD,5527
115,PTMOD,5568
8454,PTMOD,2735
5595,PTMOD,800
5530,PTMOD,29945
5567,PTMOD,6331
26246,PTMOD,5567
5568,PTMOD,390275
5599,PTMOD,1845
6432,PTMOD,1859
2002,PTMOD,5599
10368,PTMOD,5501
408,PTMOD,392309
9134,PTMOD,25847
2902,PTMOD,5568
5567,PTMOD,390265
10744,PTMOD,10393
5567,PTMOD,26534
490,PTMOD,5566
85417,PTMOD,5347
5142,PTMOD,817
3178,PTMOD,5591
156,PTMOD,121129
85417,PTMOD,51433
779,PTMOD,5518
5528,PTMOD,779
408,PTMOD,442194
8503,PTMOD,3055
8536,PTMOD,90993
90993,PTMOD,5501
51719,PTMOD,53632
156,PTMOD,390429
5532,PTMOD,51434
5567,PTMOD,390437
2904,PTMOD,5567
5568,PTMOD,480
5594,PTMOD,84699
3480,PTMOD,5293
6195,PTMOD,90673
100132074,PTMOD,5601
5601,PTMOD,83737
390142,PTMOD,157
983,PTMOD,246184
5934,PTMOD,5500
8517,PTMOD,8660
11059,PTMOD,2264
991,PTMOD,5532
8386,PTMOD,5566
409,PTMOD,79310
3479,PTMOD,3480
408,PTMOD,26476
324,PTMOD,1452
5568,PTMOD,94235
3579,PTMOD,131890
409,PTMOD,219858
26248,PTMOD,157
9475,PTMOD,54776
8881,PTMOD,5534
390037,PTMOD,409
84867,PTMOD,5595
5567,PTMOD,442186
4994,PTMOD,5566
192111,PTMOD,10059
390321,PTMOD,5567
81285,PTMOD,5568
150681,PTMOD,409
775,PTMOD,5566
59284,PTMOD,5567
120776,PTMOD,409
158131,PTMOD,5567
8202,PTMOD,5566
208,PTMOD,84335
491,PTMOD,5568
6502,PTMOD,1026
391109,PTMOD,5568
6788,PTMOD,5522
55872,PTMOD,440686
127059,PTMOD,5568
409,PTMOD,390181
408,PTMOD,119764
2065,PTMOD,1956
51422,PTMOD,2998
5603,PTMOD,5594
5566,PTMOD,81448
32,PTMOD,5563
1845,PTMOD,5600
84699,PTMOD,5501
5568,PTMOD,402135
391196,PTMOD,5567
3164,PTMOD,207
5970,PTMOD,5894
5595,PTMOD,8569
4342,PTMOD,9088
409,PTMOD,79290
10926,PTMOD,4171
285659,PTMOD,157
5500,PTMOD,59283
409,PTMOD,127059
390321,PTMOD,5568
208,PTMOD,4842
7157,PTMOD,10114
5600,PTMOD,1845
392376,PTMOD,5567
51780,PTMOD,5567
5568,PTMOD,3710
51806,PTMOD,5834
5837,PTMOD,5257
5567,PTMOD,120775
119678,PTMOD,156
5501,PTMOD,5610
6300,PTMOD,7867
55844,PTMOD,786
5567,PTMOD,390442
5520,PTMOD,784
6885,PTMOD,5606
5521,PTMOD,6262
5566,PTMOD,343173
5571,PTMOD,5207
7297,PTMOD,5777
128367,PTMOD,156
26212,PTMOD,408
817,PTMOD,59284
5335,PTMOD,2064
5520,PTMOD,596
27092,PTMOD,55844
472,PTMOD,699
157,PTMOD,126541
324,PTMOD,2932
817,PTMOD,2316
5516,PTMOD,59284
3276,PTMOD,2309
5599,PTMOD,10018
219986,PTMOD,5567
5568,PTMOD,81168
156,PTMOD,401992
208,PTMOD,148327
1386,PTMOD,25865
5777,PTMOD,3716
5566,PTMOD,390436
5924,PTMOD,5566
409,PTMOD,282775
7481,PTMOD,8324
5566,PTMOD,343172
2773,PTMOD,5578
390144,PTMOD,5567
5593,PTMOD,1386
1432,PTMOD,5609
1994,PTMOD,10498
408,PTMOD,441669
2308,PTMOD,10110
408,PTMOD,138882
8324,PTMOD,2775
8322,PTMOD,7471
5562,PTMOD,5209
468,PTMOD,5593
156,PTMOD,390054
409,PTMOD,390059
135948,PTMOD,157
5567,PTMOD,390649
5606,PTMOD,9064
390433,PTMOD,157
57154,PTMOD,3480
2904,PTMOD,5566
868,PTMOD,3643
5566,PTMOD,2792
100132074,PTMOD,6446
6195,PTMOD,5500
8605,PTMOD,5595
817,PTMOD,776
5567,PTMOD,390439
2064,PTMOD,1499
5566,PTMOD,122740
119679,PTMOD,5568
1388,PTMOD,5594
6608,PTMOD,156
5747,PTMOD,5293
5578,PTMOD,51764
5836,PTMOD,5261
207,PTMOD,2309
26341,PTMOD,5567
5567,PTMOD,10368
5582,PTMOD,10681
343171,PTMOD,408
79339,PTMOD,5567
996,PTMOD,5535
156,PTMOD,81061
441308,PTMOD,5567
219981,PTMOD,157
9846,PTMOD,4067
157,PTMOD,127062
778,PTMOD,5568
390168,PTMOD,408
5568,PTMOD,26338
26533,PTMOD,408
5568,PTMOD,119764
124538,PTMOD,5568
6774,PTMOD,3586
10393,PTMOD,8555
119682,PTMOD,156
8322,PTMOD,7475
5568,PTMOD,390265
6197,PTMOD,5506
10000,PTMOD,572
1432,PTMOD,1845
390195,PTMOD,5566
390152,PTMOD,5568
5529,PTMOD,207
5566,PTMOD,219437
3667,PTMOD,3551
55012,PTMOD,781
27092,PTMOD,5522
157,PTMOD,254973
815,PTMOD,27091
55844,PTMOD,775
9706,PTMOD,8678
57154,PTMOD,2264
5518,PTMOD,775
5568,PTMOD,121275
156,PTMOD,391189
283111,PTMOD,408
390882,PTMOD,408
10000,PTMOD,4843
3480,PTMOD,5295
5594,PTMOD,9252
11073,PTMOD,472
5567,PTMOD,5141
1234,PTMOD,156
1844,PTMOD,1432
9586,PTMOD,10000
26534,PTMOD,5568
2869,PTMOD,1232
135948,PTMOD,5568
409,PTMOD,138804
219965,PTMOD,5568
29945,PTMOD,8556
983,PTMOD,64682
408,PTMOD,391114
5532,PTMOD,572
5594,PTMOD,6198
79310,PTMOD,157
127066,PTMOD,5567
390275,PTMOD,408
816,PTMOD,5142
409,PTMOD,26686
89801,PTMOD,51806
816,PTMOD,6772
79541,PTMOD,5568
64682,PTMOD,85417
408,PTMOD,390433
156,PTMOD,390649
51433,PTMOD,983
390201,PTMOD,5566
409,PTMOD,219438
1613,PTMOD,8678
2826,PTMOD,2868
409,PTMOD,8383
59285,PTMOD,5501
390264,PTMOD,5566
409,PTMOD,138799
25759,PTMOD,3643
8324,PTMOD,7474
219874,PTMOD,157
390191,PTMOD,5566
996,PTMOD,85417
219477,PTMOD,5567
9586,PTMOD,5501
7484,PTMOD,2535
5566,PTMOD,219865
157,PTMOD,219954
5587,PTMOD,84699
5582,PTMOD,2792
5579,PTMOD,2785
10298,PTMOD,8874
5593,PTMOD,157855
143496,PTMOD,5568
219447,PTMOD,409
4993,PTMOD,5566
81300,PTMOD,157
1230,PTMOD,2869
5565,PTMOD,55437
5568,PTMOD,341152
121129,PTMOD,408
841,PTMOD,7157
5567,PTMOD,127062
1844,PTMOD,5600
409,PTMOD,254783
51433,PTMOD,1017
5290,PTMOD,842
165918,PTMOD,8338
9021,PTMOD,6774
5532,PTMOD,10393
1938,PTMOD,29904
5567,PTMOD,402135
4776,PTMOD,5534
81858,PTMOD,8737
156,PTMOD,219960
2782,PTMOD,5566
2906,PTMOD,5566
7157,PTMOD,5728
613,PTMOD,867
5567,PTMOD,283111
408,PTMOD,79324
3316,PTMOD,5600
122748,PTMOD,5566
4303,PTMOD,5603
219417,PTMOD,5567
219493,PTMOD,5568
4086,PTMOD,659
219479,PTMOD,157
157,PTMOD,284433
5509,PTMOD,51806
7248,PTMOD,207
64764,PTMOD,25865
8202,PTMOD,5602
776,PTMOD,5522
284433,PTMOD,5566
5566,PTMOD,55970
409,PTMOD,120775
4638,PTMOD,93408
699,PTMOD,6195
408,PTMOD,338675
4790,PTMOD,5567
408,PTMOD,26595
59284,PTMOD,55012
5532,PTMOD,4775
5564,PTMOD,5210
5566,PTMOD,4217
208,PTMOD,2932
3952,PTMOD,7157
815,PTMOD,786
5567,PTMOD,390078
58498,PTMOD,6093
8325,PTMOD,7473
5829,PTMOD,5747
5837,PTMOD,5260
3667,PTMOD,5792
2737,PTMOD,5566
5565,PTMOD,1080
156,PTMOD,390144
409,PTMOD,442184
112476,PTMOD,3265
23291,PTMOD,2735
157,PTMOD,120586
5568,PTMOD,390038
7157,PTMOD,5600
572,PTMOD,5593
5566,PTMOD,122742
156,PTMOD,340980
283111,PTMOD,5568
5515,PTMOD,775
10110,PTMOD,2309
208,PTMOD,1147
4214,PTMOD,5605
57118,PTMOD,468
341276,PTMOD,409
5500,PTMOD,6197
25865,PTMOD,10488
408,PTMOD,1234
10627,PTMOD,4638
2868,PTMOD,2829
81697,PTMOD,409
4893,PTMOD,6196
5603,PTMOD,5593
2002,PTMOD,5594
5062,PTMOD,10746
4635,PTMOD,91807
5566,PTMOD,254973
2775,PTMOD,1856
284,PTMOD,7010
11035,PTMOD,5836
162998,PTMOD,157
156,PTMOD,390197
7472,PTMOD,2535
157,PTMOD,390439
343173,PTMOD,157
5568,PTMOD,256892
5566,PTMOD,2783
81327,PTMOD,408
283106,PTMOD,25833
6093,PTMOD,5595
5567,PTMOD,343171
5567,PTMOD,79345
5582,PTMOD,2775
1454,PTMOD,8863
6546,PTMOD,5566
5501,PTMOD,58498
1649,PTMOD,1432
10325,PTMOD,220441
81617,PTMOD,51422
409,PTMOD,285659
127385,PTMOD,5568
5568,PTMOD,79324
9133,PTMOD,991
11211,PTMOD,2776
5592,PTMOD,2969
3667,PTMOD,4916
2868,PTMOD,729230
6195,PTMOD,5507
10663,PTMOD,2868
4915,PTMOD,3667
1017,PTMOD,1870
121130,PTMOD,156
157,PTMOD,81328
1850,PTMOD,5603
408,PTMOD,401993
815,PTMOD,7442
2902,PTMOD,5566
8517,PTMOD,10892
10393,PTMOD,10459
7479,PTMOD,8321
390883,PTMOD,157
409,PTMOD,26493
2788,PTMOD,5582
219432,PTMOD,5568
27091,PTMOD,5522
2775,PTMOD,8322
7932,PTMOD,5566
408,PTMOD,119774
3845,PTMOD,112476
5600,PTMOD,5593
5567,PTMOD,26211
408,PTMOD,143502
51135,PTMOD,5516
9586,PTMOD,5568
9451,PTMOD,468
785,PTMOD,817
51806,PTMOD,5499
55012,PTMOD,775
11075,PTMOD,5599
5837,PTMOD,5256
6788,PTMOD,5519
59345,PTMOD,5582
5603,PTMOD,80824
9212,PTMOD,11004
983,PTMOD,699
5207,PTMOD,5563
5924,PTMOD,5567
390538,PTMOD,156
408,PTMOD,7932
5603,PTMOD,2308
5499,PTMOD,785
71,PTMOD,5578
6464,PTMOD,5159
5535,PTMOD,246184
156,PTMOD,283162
5602,PTMOD,2100
5528,PTMOD,775
6714,PTMOD,5469
5566,PTMOD,390190
5567,PTMOD,91860
5567,PTMOD,120793
157,PTMOD,10663
163688,PTMOD,5834
857,PTMOD,6714
781,PTMOD,5528
409,PTMOD,390199
55799,PTMOD,5521
390142,PTMOD,409
81029,PTMOD,8325
347168,PTMOD,408
5566,PTMOD,26532
5603,PTMOD,2309
11004,PTMOD,5347
6885,PTMOD,5601
408,PTMOD,125962
5567,PTMOD,2905
842,PTMOD,5293
2268,PTMOD,5295
5210,PTMOD,5563
5593,PTMOD,5346
157,PTMOD,219417
128366,PTMOD,5568
3710,PTMOD,5568
6300,PTMOD,2309
8326,PTMOD,7479
83439,PTMOD,51701
1017,PTMOD,8697
5534,PTMOD,246184
283159,PTMOD,408
5834,PTMOD,5260
7048,PTMOD,4087
390058,PTMOD,5568
983,PTMOD,132864
5515,PTMOD,596
91807,PTMOD,5058
23028,PTMOD,440686
5526,PTMOD,786
5523,PTMOD,775
817,PTMOD,55799
778,PTMOD,815
2318,PTMOD,815
144124,PTMOD,157
5566,PTMOD,27091
5599,PTMOD,84867
59284,PTMOD,5515
93408,PTMOD,4660
156,PTMOD,8388
5565,PTMOD,200186
26212,PTMOD,157
5568,PTMOD,126541
5829,PTMOD,9564
4916,PTMOD,25970
785,PTMOD,5501
5156,PTMOD,4193
5140,PTMOD,817
156,PTMOD,26648
5603,PTMOD,4747
1731,PTMOD,9212
5582,PTMOD,2784
5571,PTMOD,31
5567,PTMOD,254973
5563,PTMOD,31
119692,PTMOD,5568
5209,PTMOD,5571
390148,PTMOD,408
29882,PTMOD,1017
1017,PTMOD,5925
5566,PTMOD,6323
815,PTMOD,5143
466,PTMOD,8536
3708,PTMOD,5568
5566,PTMOD,3725
5562,PTMOD,4303
343406,PTMOD,408
5566,PTMOD,4991
5587,PTMOD,90993
157,PTMOD,282770
778,PTMOD,28227
5566,PTMOD,127064
339745,PTMOD,2737
208,PTMOD,5140
5207,PTMOD,5562
1385,PTMOD,208
100533105,PTMOD,2309
90993,PTMOD,2932
9776,PTMOD,84335
5563,PTMOD,1407
996,PTMOD,9232
338674,PTMOD,5567
408,PTMOD,138804
81099,PTMOD,409
5568,PTMOD,284433
5594,PTMOD,7248
2890,PTMOD,5501
91860,PTMOD,5834
26716,PTMOD,409
391192,PTMOD,5568
5564,PTMOD,57521
5568,PTMOD,5348
2261,PTMOD,11059
343172,PTMOD,408
103910,PTMOD,4660
596,PTMOD,5601
5567,PTMOD,483
9475,PTMOD,3984
8313,PTMOD,122011
814,PTMOD,466
3480,PTMOD,3481
93589,PTMOD,28227
815,PTMOD,10488
3164,PTMOD,208
5568,PTMOD,3784
8325,PTMOD,81029
3551,PTMOD,2309
390265,PTMOD,409
5567,PTMOD,801
156,PTMOD,26664
347468,PTMOD,156
3925,PTMOD,5594
64759,PTMOD,1950
729759,PTMOD,5566
5566,PTMOD,81285
84335,PTMOD,1978
5567,PTMOD,79473
91584,PTMOD,2534
392138,PTMOD,5567
5581,PTMOD,3667
4846,PTMOD,208
2868,PTMOD,7852
7855,PTMOD,80326
5063,PTMOD,5894
1388,PTMOD,57172
5933,PTMOD,896
5836,PTMOD,5255
6714,PTMOD,5770
4846,PTMOD,3630
156,PTMOD,390275
7137,PTMOD,5521
5568,PTMOD,387
6262,PTMOD,5568
5594,PTMOD,148327
2870,PTMOD,643
81099,PTMOD,156
25847,PTMOD,5530
5509,PTMOD,91860
390439,PTMOD,157
219428,PTMOD,408
5568,PTMOD,2784
409,PTMOD,26696
409,PTMOD,138805
5607,PTMOD,5598
409,PTMOD,219479
390155,PTMOD,5566
442186,PTMOD,5567
5602,PTMOD,5778
156,PTMOD,219956
3551,PTMOD,4214
1432,PTMOD,2309
93408,PTMOD,9475
4775,PTMOD,5602
121130,PTMOD,5566
3551,PTMOD,1326
57118,PTMOD,84699
5566,PTMOD,341276
143502,PTMOD,156
776,PTMOD,5530
2932,PTMOD,23678
2868,PTMOD,1237
3753,PTMOD,5566
207,PTMOD,1388
408,PTMOD,120066
157,PTMOD,122740
781,PTMOD,5519
8324,PTMOD,7483
5582,PTMOD,7430
1235,PTMOD,6011
5567,PTMOD,26658
7481,PTMOD,2535
8454,PTMOD,8864
3667,PTMOD,5781
340156,PTMOD,10627
55844,PTMOD,5502
11345,PTMOD,5567
786,PTMOD,5516
391196,PTMOD,5566
347168,PTMOD,5568
5567,PTMOD,81466
5499,PTMOD,784
138805,PTMOD,5566
156,PTMOD,144124
51433,PTMOD,4085
55818,PTMOD,5568
5568,PTMOD,6546
409,PTMOD,121275
5521,PTMOD,776
51806,PTMOD,5501
2355,PTMOD,1432
5567,PTMOD,4992
409,PTMOD,219873
2033,PTMOD,814
5579,PTMOD,2787
391194,PTMOD,156
8325,PTMOD,7483
1017,PTMOD,246184
5567,PTMOD,59283
11035,PTMOD,8737
5525,PTMOD,27092
442186,PTMOD,5568
138805,PTMOD,5567
219869,PTMOD,5567
156,PTMOD,283694
120787,PTMOD,5567
157,PTMOD,390079
338674,PTMOD,5568
130075,PTMOD,408
5520,PTMOD,782
408,PTMOD,26735
3845,PTMOD,5579
5606,PTMOD,6885
408,PTMOD,390275
390144,PTMOD,409
2747,PTMOD,11035
128372,PTMOD,5566
5567,PTMOD,490
2902,PTMOD,5567
10393,PTMOD,5535
1457,PTMOD,25833
8697,PTMOD,9134
5566,PTMOD,369
390892,PTMOD,157
390084,PTMOD,5566
5568,PTMOD,401667
119678,PTMOD,409
7137,PTMOD,5523
1080,PTMOD,5562
22853,PTMOD,5499
2932,PTMOD,1385
11235,PTMOD,10494
1844,PTMOD,5603
5568,PTMOD,81318
2475,PTMOD,9821
283093,PTMOD,409
409,PTMOD,125963
2042,PTMOD,80230
5499,PTMOD,103910
7479,PTMOD,11211
4915,PTMOD,399694
2785,PTMOD,5566
57154,PTMOD,5156
219453,PTMOD,408
5566,PTMOD,390054
120892,PTMOD,7157
8556,PTMOD,29945
409,PTMOD,56656
5567,PTMOD,135948
283093,PTMOD,5567
776,PTMOD,5526
10524,PTMOD,7157
5522,PTMOD,782
347468,PTMOD,5567
5566,PTMOD,390433
1844,PTMOD,5595
157,PTMOD,390063
5568,PTMOD,143503
390275,PTMOD,409
53632,PTMOD,1408
699,PTMOD,472
5609,PTMOD,4217
408,PTMOD,219858
